id,fen,mateIn,composer
fdd0c3f7,3r2k1/2R3pp/K1b2p2/3p4/p2P4/Pr2PBP1/5PP1/2R5 b - - 5 1,3,
3ca1e05a,5k2/3n2pp/5p2/8/1PQ2P2/8/4BqPP/r2R3K b - - 2 1,3,
43115c9c,r4r2/p4R1p/kp1q2p1/8/2p5/3Q4/PP1B2Kb/2R5 w - - 0 1,3,
bcebe727,4r1k1/p4p1p/3N1Pp1/2P4b/3P4/B1b5/P4RPP/6K1 b - - 3 1,3,
11a23967,6r1/8/1p1Bp3/pk1pP3/7R/1PRK4/P5r1/8 b - - 0 1,3,
101737ea,3r2k1/pp2Rr1p/1q3ppQ/3p1n2/8/1P3N1P/P1P2PP1/4R1K1 w - - 10 1,3,
16781646,7q/3R1pp1/4p1k1/4Pn1r/3P2p1/3Q2Pr/1P3PB1/3R2K1 b - - 8 1,3,
e422ec04,1k1r1b1r/1pnq2p1/4pp2/1N5p/Q2P4/3PPN1P/6P1/R5K1 w - - 0 1,3,
7b4b00a3,1R6/1P6/4p3/8/4k3/6p1/1r4P1/5K2 b - - 1 1,3,
1a5966ff,6B1/R6p/7k/4n3/1P4K1/7P/pr2p3/8 w - - 2 1,3,
0d30a033,rbb3k1/1p3ppp/pn2p3/4q3/1P1r4/P4PP1/2Q1N2P/1BR2RK1 w - - 0 1,3,
3a18b521,r2r1k2/pp4pQ/2np1pP1/4p3/4P3/5PK1/PPP1q3/7R w - - 5 1,3,
9272210d,7r/1p3k2/pQ2R3/3p2p1/5q2/P6P/5P2/4R2K b - - 2 1,3,
e417dcc9,5R2/3b3k/p2p2p1/q1pPp1Pp/2p1P2P/2n5/PKBQ1B2/7R b - - 0 1,3,
0f2d5cf8,5rk1/4q1pp/4p3/4B3/Q2pn3/P3n2P/BPP1R1P1/6K1 b - - 3 1,3,
cafbe790,6k1/R4rpp/1p1B4/3p4/2bPp1rq/2P1p3/3R2P1/6K1 w - - 0 1,3,
7ab3519e,2r1r2k/1b2q1p1/p3Pp2/1p1p1B2/3p4/4Q3/PP4PP/5RK1 w - - 0 1,3,
a3ceeff1,2k5/1pp1b1p1/4Pq1p/B2Q4/8/6PK/7P/8 w - - 3 1,3,
083ab537,2Q2bk1/1p3ppp/p4n2/3p1Nq1/6P1/4PP2/PP6/6K1 w - - 4 1,3,
31a6b72c,5r1k/2p1Q1pp/p7/8/8/8/PPq3PP/R5K1 b - - 2 1,3,
902429fd,2r2rk1/p4pp1/1p2p2B/3N4/6Nb/8/PP3P1P/K2b2R1 w - - 0 1,3,
8bc84cb1,6k1/8/Rppbp1K1/7p/2P1NP2/1q3n2/7P/8 w - - 0 1,3,
1d9cc2c1,6k1/3p1p1p/3N1np1/8/1P6/2q3PP/Q6K/8 w - - 0 1,3,
7cc1e637,2Qb2k1/5pp1/p6p/1p2P3/8/8/PP3q1r/2KR4 w - - 0 1,3,
179b8ad3,5rk1/ppQR2pp/2p3b1/8/1P2p3/2P5/P1q2PPP/R5K1 b - - 2 1,3,
903ac076,2kr4/ppp2Rp1/4P1p1/N2p3r/Q2b4/6q1/6PP/R6K w - - 0 1,3,
b629a9c3,4r1k1/5ppp/pq6/1ppnr3/4P3/P4Q1P/1PP3P1/4RR1K w - - 0 1,3,
a25c492f,3k3r/1R1n2q1/p2Q1p2/P1pPp3/2P1P3/8/1PN1B3/5K2 b - - 0 1,3,
35c82978,1k5r/pp3p1p/1r1p2p1/3Bp3/4P3/2Q5/PP3PPq/2R2K2 w - - 0 1,3,
f5e0c057,8/8/1bB2kpp/3P4/P4KPP/r7/8/3R4 b - - 0 1,3,
ed7c6d5c,4rr1k/pR5p/2p1Qnp1/7q/8/1P6/P1P2PpP/4R1K1 w - - 1 1,3,
44b78500,6r1/pp3p2/3ppP1k/6rp/b3P1PR/2PB3R/2P5/6K1 w - - 1 1,3,
80ca78cf,8/8/5R1p/5p1k/5K2/pr3PP1/8/8 w - - 0 1,3,
a1c785a7,5rk1/2p2ppp/p2p1q2/4n1R1/2BpP3/6Q1/Pr5P/6RK w - - 7 1,3,
83e3ed59,r2kBR2/ppq3r1/2p1p2p/4P3/3n4/1P6/P5PP/2B1R1K1 w - - 0 1,3,
84300962,2Q5/5pk1/N7/3p2p1/8/4Q1pq/2R2n1P/6K1 b - - 0 1,3,
802cb820,1k4rr/p7/1p2P3/2b5/P7/7P/2Q1B2K/2R2R2 b - - 0 1,3,
5db1bab4,2k2r1r/ppp5/3pR1Q1/3P3p/8/P2p3P/1P2R1PK/3q4 w - - 0 1,3,
8e929795,4r1k1/2p3pp/p7/6q1/1P5b/P1Pp1Q1P/3Pr3/2R2R1K w - - 4 1,3,
ac490a0f,4r1k1/p1q4p/3n1Qp1/1p4PP/5R2/1P6/P3rR1K/8 w - - 1 1,3,
0562f761,3r4/pbk5/1p2P3/8/1bpn2B1/4P3/PP2QP1P/R4RK1 b - - 3 1,3,
c259b18a,8/ppp1k3/1n1p1p2/4q1pQ/8/2PBb2P/PP5P/4R2K b - - 5 1,3,
98844cff,8/p4p1k/2p3pp/N7/8/2P2Q2/P3rqPP/R6K b - - 3 1,3,
ae307a0a,1k1r3r/1bR2R2/4B2p/4P1p1/1P6/8/3q2PP/5Q1K b - - 4 1,3,
9a974af5,r7/1p4p1/pq2p1Qp/4P2B/8/7k/1P3b1P/1R3R1K b - - 0 1,3,
b40dc053,6k1/5p1p/8/4R1n1/1R6/P5PP/1Pr3PK/8 b - - 4 1,3,
0e92c2d5,2rk4/p1q1r3/4bQ1p/1B1p4/3R4/8/PP3PPP/1K1R4 b - - 0 1,3,
58f8761e,4rrk1/pp5p/2p3pn/2Pp4/3Q1p2/2P2P1q/PP3PRP/6RK w - - 2 1,3,
2eb9832d,4rr1k/p1p3pp/1p6/2q5/7R/7Q/PP3PPP/5RK1 b - - 1 1,3,
2e1a126d,4r1k1/p1Q3pp/2n5/8/3q2P1/P3r1Pn/7P/R4R1K w - - 0 1,3,
ef1016ea,6r1/2kb4/p4N1Q/1ppqp3/P2p2r1/1P1P2P1/2P4P/4RRK1 b - - 1 1,3,
26f09b31,k3r2r/pb1Q4/8/1pB1Pp2/8/P4P2/5qPP/2RR3K b - - 6 1,3,
df2dc802,8/1k6/Rp2p3/1Q1p4/2n5/2PqP3/8/1R2K3 b - - 9 1,3,
1e33717a,8/1PP5/8/8/8/3pp1k1/8/2r2RK1 b - - 4 1,3,
77d85e7a,2rq4/p4kpQ/4p3/2b1P3/3PBp2/8/5P1P/6K1 w - - 0 1,3,
1389a45e,r4k2/pp3ppp/2p5/8/2Pq4/7P/P3QPP1/4R1K1 w - - 2 1,3,
74490a23,4r1k1/Qp4pp/2p5/8/3P1q2/2P5/PP4PP/R5K1 b - - 0 1,3,
154104df,3R4/8/8/4pkpp/2P5/1P3PPK/2r5/8 b - - 5 1,3,
0f68b3d5,8/P1R2pk1/6p1/4p3/4P2p/2N4P/1Pr2bPK/8 b - - 0 1,3,
fabf31a6,6k1/2q5/R4pKp/6p1/P5P1/4r3/2n5/8 w - - 2 1,3,
433c388a,2r2r2/p2q1pbk/1p1p2pp/3Nn3/4PQ2/1R4PR/P4P1P/6K1 w - - 1 1,3,
cb6e89c1,2r1k2r/pbBpnppp/1p1Qp3/8/4P1Pq/5K2/P4P2/2RR4 w k - 0 1,3,
1264d641,7r/pp3QR1/2k1p2p/2p1P2P/5P2/KPP5/P2q4/8 b - - 2 1,3,
315539d8,1k6/1p3p2/4p2p/8/1Q1p3P/3Pq3/PPP3r1/1K5R b - - 5 1,3,
c90f336b,7k/pR4p1/2p1Q1pp/4p3/6r1/P5Nq/1PP2r2/6K1 w - - 0 1,3,
71191085,2r3k1/2P2ppp/Q3p3/3pn3/B6q/1P1P3b/2P2PP1/R4RK1 b - - 1 1,3,
496ad53b,4rk2/Rp3p1Q/5qp1/2pp2N1/8/1bPP3P/1P3PP1/4R1K1 b - - 0 1,3,
75e44356,3r1rk1/R1R2pp1/4p1q1/1p2N2p/1Q1P4/7N/1P3PPP/6K1 b - - 1 1,3,
5c11f9ba,6k1/1b1Q2p1/p6p/1p2p3/1P1b3R/P7/2P3rP/3K4 b - - 4 1,3,
b0386eff,2r1b1k1/5p2/8/p4Q2/PqB4P/1PbR1P2/2P3P1/2K5 b - - 1 1,3,
40584db4,4qrk1/Q1R2p1p/1pB1p1p1/4Pb2/8/6P1/PP2nP1P/3R3K b - - 1 1,3,
56909f02,2k4r/1ppn3q/p2p1b2/2P2p1b/3P4/3B1N1P/PPQ2P1N/R5RK b - - 8 1,3,
64061951,r4k2/2R2prp/4p3/1B1b4/4q3/6P1/2P2Q1P/1R4K1 w - - 3 1,3,
2be4d36c,6R1/ppp2r2/7p/4n1p1/2Pbp1Pk/1P5P/P5K1/2B5 w - - 1 1,3,
0cf03f35,r3r3/p2nq1pk/1p2p3/n1p1P3/4NP2/P2B1R2/1B4PP/3b2K1 w - - 0 1,3,
0340ea03,r4rk1/pp2n3/4ppb1/1B4P1/3q4/P3nP2/1P5Q/R5KR w - - 0 1,3,
7c8facec,4r2k/1p3p2/1p2r3/3q2Qp/7P/1P4P1/P1P2P2/R5KR b - - 1 1,3,
c367fb73,6k1/rp4p1/3p3p/p2P4/P2Np1rq/5pN1/1P3P2/2RQR1K1 b - - 1 1,3,
7dcb7174,r7/5kpp/4p3/1Q1b3P/3R4/5P1R/P3r3/K7 b - - 0 1,3,
138ae67f,8/p4ppk/7p/1P1Q4/P2p1q2/5P1P/4n1P1/6RK b - - 6 1,3,
e8a1179b,4q1k1/5pbp/6p1/8/P1Q2p2/1B6/1PP3PP/6K1 b - - 0 1,3,
6f070057,2r5/5Qpk/4p1p1/3pP3/1p1P2q1/4PR2/7P/2r3RK w - - 6 1,3,
a621a75c,r3k2r/1ppb1ppp/4p3/q5P1/4BP1P/1P2PN2/nKPPQ3/R6R b kq - 0 1,3,
ef5f7a14,r6r/p3RN1p/3R2pb/1kp5/1P3P2/2P4b/P6P/2K5 w - - 1 1,3,
04da4997,r6k/1p1bq1p1/2n1prB1/p2p4/1p1P2P1/3Q4/P1P2PK1/R1B5 w - - 0 1,3,
2ba59b50,3rk1nR/ppR2pq1/3Pb3/7Q/P3p1N1/B5pP/6P1/6K1 b - - 10 1,3,
a47d0962,r1r3k1/5pbp/6p1/3b4/1P6/6PP/3BPP2/2R1KBR1 b - - 0 1,3,
a8137c88,6k1/5N1p/p3p1PB/2p5/5P2/5R1K/1rq5/3r2Q1 w - - 3 1,3,
78d068ed,1r5k/2R1bQpp/1p1p4/8/4PP2/4nqP1/1P5P/2R3K1 w - - 1 1,3,
9465dc6a,6k1/p5b1/1r2p1Q1/8/1p1P2p1/6P1/1P5R/K3Rr2 b - - 0 1,3,
ffd9f1c2,6k1/8/3rp1p1/p5r1/P6R/1p1N4/1Pn5/1K5R w - - 0 1,3,
f9124e25,1r1b2k1/1rR3pp/1P1p1pn1/BQ1Ppq2/4n3/p5PP/B5K1/1R6 w - - 2 1,3,
c5234e81,3Q4/1p4kp/p2P1p2/8/N4P2/1PB1P2b/5K1P/3q4 b - - 0 1,3,
51f9786b,2r5/pp5p/3R4/8/4Nk2/3PrP2/PP6/3K4 w - - 5 1,3,
51fb54e0,3r2k1/bpp3pp/p1n2q2/8/PP2R2N/2P5/2Q2PPP/1B4K1 b - - 0 1,3,
437d8946,4kbnr/5bpp/1q3p2/pN2pQ2/3pP2N/P2P2P1/1P3PBP/2n3K1 w k - 0 1,3,
f6d2f5a3,6k1/1bp5/p1p2Rp1/3p2r1/3P4/2P4K/PP2q3/5R2 w - - 3 1,3,
5d476d7a,1k1r3r/1Pp2pp1/3q4/8/6Q1/P1N1PR2/2PP2P1/R1B1bK2 b - - 6 1,3,
6f128c50,5r2/2p1k1p1/6Q1/1p1RP3/7q/1P6/1P4PP/3R2K1 b - - 2 1,3,
8e75518f,8/ppQ3pp/2p2pk1/3p4/Pq1P2PP/5PK1/8/8 w - - 4 1,3,
fd0c01ba,2r5/4pknQ/3p2nR/8/p2PP3/Pp3N2/1P4q1/1KN3R1 b - - 0 1,3,
d185969f,8/1p6/1kp5/4Np2/K4P1R/P1P4P/1r6/8 b - - 0 1,3,
6434ac2e,3r3k/1p3Qpp/1b1q4/5p2/2Bn1n2/8/PP3PPP/2R1R1K1 w - - 1 1,3,
8bfc65c2,1R1Q4/5pkp/3b4/2p4P/2qp2P1/2P1P2N/3r4/5RK1 b - - 1 1,3,
ffb31eb3,2r4k/5Qbp/6p1/8/2pq4/6P1/5PBP/4R1K1 w - - 0 1,3,
48ab5357,5rk1/6p1/p1q5/5r2/P5Q1/6NP/1PP1RP1K/R7 b - - 4 1,3,
62fd397f,2kr3r/Qpp2ppp/3P4/8/1B1Pn3/4q3/4B1PP/5K2 w - - 5 1,3,
eb0571be,r6k/7p/p5p1/5p2/1P2bP1Q/q7/4BK1P/8 w - - 0 1,3,
3596379d,3k4/5pp1/3Bp3/P2nPbP1/B4n1p/7P/1r3P1K/2RR4 b - - 9 1,3,
e0b3866a,6k1/8/3R1Qp1/8/2P1P3/2qB2PP/2P4K/3r4 b - - 0 1,3,
a6ffb5d7,5r1k/p5b1/1p4P1/3PpQ1p/8/2q5/P1P5/2K5 w - - 2 1,3,
053cc5a7,5r1k/1p4p1/p1p2qP1/b1PQ2p1/P3R3/7P/6P1/7K w - - 0 1,3,
a1a44bf9,6k1/1Q5p/p1n3p1/2p2pB1/2P2P2/P2PN1KP/6P1/4r1b1 b - - 0 1,3,
f4a709cc,1r3bk1/6pp/p2pr3/7Q/1pqBP3/6PP/PP3R1K/8 w - - 0 1,3,
9ba461c8,r2qr2k/5p1p/2p2npP/p7/1p1Q1b2/8/PPP2p2/1K1RR3 w - - 0 1,3,
5335b409,8/4Q3/2N3kp/2p5/8/5P2/5KPP/r1q5 w - - 2 1,3,
c2b390df,5rk1/ppp3pp/6q1/4p3/3PQ3/1PBP3P/1P2Rr2/R6K b - - 1 1,3,
61eeea17,8/6pk/qp4Np/p3pp2/K6Q/1Br3B1/P1n2PPP/8 w - - 8 1,3,
d484ab1c,5nk1/5r1p/1P2p3/P2pP3/3P4/4qNPp/4B2P/2Q1RK2 b - - 4 1,3,
0cd69fea,6k1/7p/p2p2p1/2qPp1Q1/P1R2r2/8/5PPP/2R3K1 b - - 0 1,3,
be2a6577,3r2k1/p2b1p2/1p1prPp1/2p1p3/2P1P3/2PP1B2/P4K1R/R7 w - - 4 1,3,
c5cb71af,6k1/3n1r1p/2p2PpQ/3b4/p2q4/P4P2/2P3P1/2K1R2R w - - 0 1,3,
049cb53a,2r3k1/4np1p/1q4p1/2RP4/8/1p2P3/rQ3PPP/2R3K1 w - - 0 1,3,
6450d9af,2rr2k1/5pp1/pQ6/1p1b4/5q1p/P4P1P/1P2R1P1/1B2R1K1 w - - 4 1,3,
b25224b0,3k4/3P4/4K3/4P3/8/1p6/8/2n5 w - - 0 1,3,
52708785,r1q1Bk2/6bR/4p1p1/p2p2N1/1p5Q/n7/P4PP1/3K3R b - - 4 1,3,
9d68591e,3R4/2p2rpk/7p/p3r3/P3P3/1N6/1P3nPP/5RK1 b - - 3 1,3,
431fd3c3,R7/1k6/1p1brp2/1qp4p/2N3p1/Q2P2P1/2P2P1P/6K1 b - - 5 1,3,
fc6f0c65,r5k1/2Q2ppp/p7/4r1q1/P7/3P2Pn/1PP4P/R4R1K w - - 3 1,3,
26594531,rn3r2/ppq3kB/2p2p2/7p/1PP2Pb1/3Q4/PB1P1bPP/R6K w - - 0 1,3,
89ad6289,5r1k/pR4p1/4Q2p/2p1P3/8/8/P2q1PPP/R5K1 b - - 1 1,3,
5f319856,r7/6kp/3P2p1/5p2/1r6/4BB2/1P2RPPP/R5K1 b - - 0 1,3,
cf465863,6k1/5p1p/4pQp1/8/2B1PP2/5P1q/3r1R1P/7K b - - 2 1,3,
7c438918,2k3r1/pp3p2/2p5/2Pp2q1/PP1PpN2/4P1p1/3N4/R2Q2RK b - - 1 1,3,
742d40b3,1kr5/p1rpq1p1/1p1Rp3/4np1p/2P4P/PQ4P1/1P4B1/1K2R3 w - - 0 1,3,
012392bc,4r3/2Qp3p/pb6/1p6/1k6/8/P4qPP/2R4K w - - 0 1,3,
ecc28a32,1n2k2B/p1p2p1p/3q4/8/4Pn2/3B1N1P/P1PQ1P2/5RK1 b - - 0 1,3,
778a917d,2r2N1k/p3Q2p/5pp1/4n2q/2B1b3/4P3/P2P1PPP/R4RK1 b - - 0 1,3,
e12c5f62,8/r3rpk1/1q3n2/p4Q2/7R/2P4P/1P3PP1/6K1 w - - 2 1,3,
e7dfdc3d,8/R6p/2R3p1/4Np1k/1r6/5PK1/6P1/7r b - - 20 1,3,
5f201cc7,2q3k1/4Qppp/1p6/8/3P4/7P/P1r3P1/R3RK2 b - - 3 1,3,
0ab0e954,2r2nk1/5pp1/4p2p/p2pP2P/3N1QPq/P2BP3/1r6/5RK1 w - - 2 1,3,
39564502,1k3r2/Nbp3p1/p4n1p/2b5/P7/1B6/1PPP1P1P/RNBK1R2 b - - 2 1,3,
8ac1bd2e,2kr3r/1pp2p2/p1p1qBb1/4p3/P1P1P1P1/3P1N2/2P1QP2/R2R2K1 b - - 0 1,3,
810dadfa,8/8/8/8/5k2/4pp2/6p1/2R3K1 b - - 1 1,3,
3a418c09,r3r1k1/pp2b1p1/2np1p2/5P2/6p1/1N1B3R/PPPB4/2K5 w - - 0 1,3,
07eb4616,5rk1/5rpp/p6q/8/1p1P3P/5Qb1/PPP3P1/4RRK1 w - - 0 1,3,
b3f73779,7k/1R3r1p/8/5b1N/4p3/8/r4PP1/6K1 w - - 0 1,3,
5ad02810,8/R5p1/5k1p/1p6/5PPK/2r4P/P7/8 b - - 2 1,3,
731c263c,1r3rk1/pp2b3/1qn1R2Q/6N1/2p5/2P5/PP3PPP/R5K1 b - - 2 1,3,
807b5b00,6k1/Rr3p1p/6p1/8/2rB4/2Pn3P/6P1/7K w - - 0 1,3,
bbc355ad,r5k1/pp3r1p/4QppB/3n4/4b3/1P1q4/P4PPP/2R3K1 w - - 1 1,3,
d3876c72,2r2rk1/ppp5/4p1p1/3p4/3b1q2/5P2/PPQN1P1P/2K3R1 w - - 0 1,3,
9d9df7ba,r3rbk1/1bq5/pp3p2/3p1P1Q/P6R/1P1P4/6PP/R6K w - - 0 1,3,
f0c636b9,8/4p1k1/1pp1r3/p1p2pKR/r7/5P2/7R/8 w - - 0 1,3,
9f517ad7,8/p5r1/3Q4/6k1/4p1P1/7P/q4P2/1q3RK1 w - - 1 1,3,
8567fca5,r5k1/pp3rpp/2n1Rp1B/5q2/8/2P3Q1/P5PP/4R2K w - - 0 1,3,
e3845a2d,7R/ppkb1pr1/2pp1q2/2n2P2/2P1P1p1/1P1P2P1/P2Q1KB1/8 w - - 3 1,3,
90d10895,4rr1k/pR4p1/2p2q1p/3p4/8/1Q6/P1B2PPP/5RK1 b - - 3 1,3,
28c62025,r5k1/6pp/rq2p1p1/4P3/3p4/5Q1P/1P4P1/4RR1K w - - 0 1,3,
a0c0d51c,5k2/Qb2bpp1/p2p2n1/1p2pN2/4P3/P4P2/1r4q1/K2R4 w - - 0 1,3,
363a07a3,1r5k/pbp2Qp1/1p6/8/P5B1/7P/1qP2PP1/6K1 w - - 0 1,3,
5d84ad3b,2r2rk1/pb3ppp/1p6/5NP1/4p1QP/b1Pq4/PP3P2/1NKR2R1 b - - 3 1,3,
2798b6a0,2k2r1r/pp6/4p3/4R2p/2pP1BqQ/2P3P1/PP3K1P/8 w - - 7 1,3,
f144d7fa,r1b2rk1/pp2Qp1p/4p1B1/3p4/8/P6R/5PPP/4qnK1 w - - 1 1,3,
7b66f59c,6k1/5p2/p4Pp1/1pb1p3/8/P3Q2R/1Pq3PP/3r2BK w - - 4 1,3,
0c123366,8/3R3R/4p1p1/3p2k1/8/4KP2/1r1r2PP/8 w - - 1 1,3,
ece40216,6k1/1p1n2p1/1p6/3N4/8/4K3/r7/5R2 w - - 3 1,3,
d7408bcb,2r1r3/pp3pk1/3p3p/2pNq1p1/2P1P3/1P1R3Q/P3RPPP/6K1 b - - 0 1,3,
69fd364e,r6k/4q1p1/2n3P1/3Q3p/1p6/1PP1Pp2/1K3P2/4B3 w - - 0 1,3,
c24d85d2,3R4/7p/p6k/4PPp1/1p6/4Q2P/q1r3PK/8 b - - 1 1,3,
1f81c6fc,4Q3/1pk5/2p5/Pp1pNq2/1P1P4/2P3p1/6B1/6K1 b - - 0 1,3,
e69026cc,8/p3Qpkp/2p1b1p1/5p1r/r7/3B1P2/PRP3P1/K7 b - - 3 1,3,
6d3dacef,2r3k1/5p2/4b1pp/8/3QB2P/R5P1/5P1K/5q2 b - - 0 1,3,
f042daf8,1Rb2rk1/4Q1pp/B1p1p3/q1PpN3/3Pp3/4P3/5PPP/6K1 b - - 0 1,3,
399501b9,6Br/kpp1R3/p6q/2P1Q3/3P4/P3R1PP/P6K/8 b - - 0 1,3,
a23d1a19,7k/7P/1p2pNK1/1P1pP3/3P4/p7/8/2b5 w - - 0 1,3,
df753a11,1r4k1/pb3p2/1b4r1/4R1PQ/2p5/2Pq4/PP3PP1/4R1K1 w - - 0 1,3,
89b4222f,r4k2/5r2/2Q1R2p/1p5P/4p3/p3qp2/2P5/1K6 w - - 10 1,3,
0fa59f11,1Q6/8/3r1p2/4nk2/7P/3r4/4R1PK/8 b - - 6 1,3,
de9f48f9,4rrk1/1p5p/2p3p1/p2pq3/1P1N2Q1/P1P5/5RPP/3R2K1 b - - 0 1,3,
50088021,5r1k/pp2Q1pp/8/4p3/3q4/1B6/P4PPP/2R3K1 b - - 0 1,3,
07d4d547,1r3rk1/5ppn/6b1/p4Np1/3pP1P1/Pqp2B1Q/1P1R1P2/2K4R w - - 0 1,3,
2ddc1d51,3r2k1/pR3pp1/8/5Qnq/8/2P1BP2/P5PP/6K1 b - - 4 1,3,
f56afd8b,6k1/pp1bBrpp/2p5/3pQ3/4n3/1P6/P1qp2PP/R6K w - - 0 1,3,
20b082b9,2r1r2k/6pp/bp1p4/p2B1pP1/Pn3q1N/1P2p3/2P3QP/1R2R1K1 w - - 1 1,3,
be5f9c3d,5Q2/8/5bk1/3P1ppp/8/1P2PKPP/2r5/8 b - - 0 1,3,
090741ac,8/3QRpk1/p4br1/6q1/P7/6p1/1PP2P2/6K1 w - - 0 1,3,
24a50d4d,r6r/1R6/2p1pkp1/p2p4/2qP1pP1/3NP3/4KP2/6R1 w - - 6 1,3,
dc2b63d3,8/R6p/4p1p1/3pNp1k/P2P4/6P1/1r1r3P/5K2 w - - 4 1,3,
b2c22b1a,2r4k/6p1/4Q2p/p3N3/Pb1Pp3/1p2P3/1P3KPP/r7 b - - 0 1,3,
e155a034,6K1/r7/4B1k1/4R3/6P1/8/8/8 b - - 24 1,3,
140ee872,6k1/8/1p6/p6p/3N1pp1/P6P/1rR3PK/8 b - - 0 1,3,
f4b4668b,8/4r3/R7/5p1p/5pk1/8/5PPK/8 w - - 2 1,3,
1d824d13,1r4k1/ppp1Qrpp/8/3pP3/3q4/8/P3K3/5R2 w - - 0 1,3,
bd18cc6b,5k2/pR6/4p1pN/3n4/5P2/8/r1r4P/1R5K w - - 1 1,3,
f986497e,5rk1/1pQ2ppp/p1p1R3/8/8/2q4P/P2r2P1/5R1K w - - 1 1,3,
61f97195,2k4r/pp3pQb/7p/2PR4/6P1/4qPB1/PPP4P/1K6 b - - 2 1,3,
9e5254c5,8/R4R2/p2p2pk/1p1Pb3/1P2PN2/5qPK/P4r2/8 w - - 1 1,3,
b4449689,5qk1/3p1ppp/rpbQ4/p7/5B2/P5P1/1P3K2/4R3 w - - 2 1,3,
382ab4b6,r2n3r/1p2kp2/pQ3p1p/4pP1B/4P3/q1P3P1/P1P4P/3R1bK1 w - - 0 1,3,
0a028b1a,3r4/ppk4P/7Q/q3p3/4P2R/8/1PP5/1K6 b - - 5 1,3,
b5a9bf76,5r1r/1b1n3k/1q1B1npp/pp1P1Q2/8/1P6/1PP2PPP/2K1R3 w - - 0 1,3,
e1a434db,2r3k1/pR2Q1bp/2q3p1/P2pP1B1/3P4/3b4/5RPP/6K1 b - - 0 1,3,
d263de64,3N1r1k/pp4pp/8/2p5/2Qp3q/1P1P4/1P3PPP/R5K1 b - - 0 1,3,
ecc870de,6k1/1p3pp1/3pr2p/1P6/P1RP3q/3NrP2/6PP/3QR1K1 b - - 6 1,3,
f9622638,4r1k1/pb3pp1/2q4p/1p3Q2/1PpB4/2P5/P3rPPP/2R3RK b - - 5 1,3,
acf96a68,6k1/1pp1n1pp/p2p4/3Pp3/4P3/7B/PPr5/5R1K w - - 2 1,3,
2fa12195,5rk1/6p1/1R6/2ppNqp1/1P1P4/2P4P/4Q1PK/r6R b - - 2 1,3,
2d84d336,1r3r2/2p1qpkn/2p3P1/p3p3/4P3/3P1N2/2PBQP2/2K3RR b - - 2 1,3,
fb76e863,3R4/p4p2/1p2pr1k/4p1p1/2q1B3/6P1/P2Q2K1/8 w - - 0 1,3,
f8151623,3n1r2/4b3/p3p1R1/4kp2/Ppp4P/2P2P2/1P2KP2/3R4 w - - 0 1,3,
0e2d0ea7,r2q3k/ppp3p1/2b2bP1/3Q4/8/8/P1PR4/5R1K w - - 7 1,3,
28f5c417,2k3r1/ppp3p1/4pp1p/1Pq5/P7/3Q4/5PPP/3R2K1 w - - 2 1,3,
fd32567f,5k2/p4p1p/1p3Bp1/3r2N1/2n5/8/P2r1PPP/4R1K1 w - - 4 1,3,
ccd71974,7R/k1pQ4/1p3p2/3p2b1/p1qP2B1/PNP3P1/KP4P1/8 b - - 0 1,3,
97cd5234,7k/4R3/7p/5Kp1/6P1/5P1r/8/8 w - - 6 1,3,
054ec3bb,3q2k1/6pp/4Pp2/1P6/8/1Pb2Q2/R1P3PP/2K5 b - - 1 1,3,
f9744c6e,r2q2kb/pp3p2/3prPp1/4p1Q1/4P3/7R/P1P3P1/5R1K w - - 4 1,3,
2ba8bc90,1r6/pp4kp/n1p3p1/5pN1/2Q5/6P1/1b1q1PKP/8 w - - 2 1,3,
de3b19f8,4q1k1/Nb4bp/1p1p2p1/1P1P1p2/2P5/5Q2/2B3PP/6K1 b - - 0 1,3,
d57aba34,R7/5p2/4b3/P3P1k1/4P3/3r1pK1/1r4P1/6R1 w - - 0 1,3,
5a7a2c0d,2r1r1k1/pp3pb1/6p1/4p1P1/2ppP1PQ/3P3R/P7/1qBK3R w - - 0 1,3,
28dc5860,8/1RN3p1/4pk1p/2n2p2/5P2/4K1P1/2r4P/8 w - - 11 1,3,
a67a2e2a,7k/6p1/1p1R4/pB3KPp/P7/4p1P1/2r4r/8 w - - 0 1,3,
096fa370,r7/p4P1p/bp4n1/8/7k/2BPN3/PP4PK/8 w - - 0 1,3,
5764c469,1r4k1/2p2p2/1rp3p1/5q1p/pP6/8/PQ1R3P/K2R4 w - - 0 1,3,
bc3042b3,8/1p3k2/p1p1p1R1/4P3/8/8/4r2r/K5R1 w - - 4 1,3,
ed683a61,4r3/5np1/p1r1p2p/P1pN2k1/2P2pP1/8/1PB2K2/7R w - - 2 1,3,
94b42c88,1r4k1/p5pp/4p3/3pP3/6P1/qr5P/1PQ5/1KR2R2 w - - 2 1,3,
987f0114,6k1/pp3ppp/1npq1p2/8/3P3P/1BP2b2/P1P2PP1/2K1Q3 w - - 0 1,3,
1e2ba338,r2qk2r/1pp2pp1/p2p4/3Pp3/8/P2PN1p1/1PP2PP1/R2Q1RK1 b kq - 0 1,3,
ecf8dc76,5R2/7p/2R5/4p1k1/8/4K1P1/1rp4P/3r4 w - - 6 1,3,
a20cf47d,7k/1p2qBp1/3r1pPp/1pp1pP2/3pP2Q/2P3R1/1P5P/r3n1K1 w - - 2 1,3,
