id,fen,mateIn,composer
233b3176,2qr2n1/2P4k/6p1/5R2/5NP1/2n2K1b/5P2/8 w - - 0 1,0,Charles Michael Bent
22517209,8/p5pk/6q1/p6p/P6P/8/1KQ5/8 w - - 0 1,0,Emanuel Lasker
0cdac318,b7/p6B/2p4B/N7/P3r3/3k3K/8/6b1 w - - 0 1,0,Mario Guido García
5a35ea79,K7/8/P7/8/8/3N4/8/6qk w - - 0 1,0,Robert Sinclair Brieger
ed902742,K1knn3/6P1/6bP/PP6/3b4/8/4B3/8 w - - 0 1,0,Владимир Акимович Брон
d32a547c,b3q3/6P1/8/8/5p1k/3R1p2/2R4K/8 w - - 0 1,0,Михаил Николаевич Платов
7a6dc988,8/8/3k4/8/2K2pp1/1B4p1/6P1/6b1 w - - 0 1,0,Алексей Алексеевич Троицкий
54d7f9e1,Q3B2N/3pP2K/3N1q2/b7/4P1k1/1b1P4/rr6/8 w - - 0 1,0,İlham Əliyev
e6ca7d6d,4k3/8/1r6/8/3KB3/5R2/6bb/8 w - - 0 1,0,Jan Hendrik Timman
567bc344,8/8/8/4R3/1q6/R7/2k5/K7 w - - 0 1,0,Roberts Skuja
697d3e05,n7/8/1P6/1B6/8/3K3n/6b1/1k6 w - - 0 1,0,Victor Aberman
a96c9b9c,8/4p3/8/6p1/8/k7/6P1/3K4 w - - 0 1,0,Eduardo Manuel Iriarte
859034ff,7N/p7/8/8/1K6/3p4/6P1/3k4 w - - 0 1,0,Златко Михаjлоски
fba2c89b,6B1/8/8/pN6/2p5/8/pK2k1q1/2B5 w - - 0 1,0,Виталий Семёнович Коваленко
fd145cbc,3N4/4Kp1r/8/2r5/8/1B2Pk1N/8/8 w - - 0 1,0,Алексей Алексеевич Сочнев
eadd163f,4k3/1Pb5/n7/1n1P4/8/8/B3K3/8 w - - 0 1,0,Владимир Акимович Брон
37ca7df9,8/8/3p3k/3P4/3p4/3P4/8/3K4 w - - 0 1,0,Тигран Борисович Горгиев
7b655628,4N1k1/4p3/6PK/q2P1p2/5P2/2p5/B1P5/1b6 w - - 0 1,0,Владимир Александрович Корольков
f2aa4c89,B7/1R6/6k1/2b5/8/8/2p5/7K w - - 0 1,0,Сергей Михайлович Каминер
16395db9,r4BK1/6P1/1p1p3P/3P4/2k5/p2N1q2/P7/8 w - - 0 1,0,János Lázár
cd335740,8/8/8/7B/6Nb/5k1N/p7/6K1 w - - 0 1,0,Genrich Kasparjan
d88a2597,2nK4/2p5/4b3/p7/P7/1P1B4/8/4k3 w - - 0 1,0,Jindřich Fritz
16ab1413,8/1p2N1N1/8/8/k1K5/1p1p3b/8/8 w - - 0 1,0,Юрий Васильевич Базлов
ed7bb2c7,7k/5K2/2nB4/7n/2NP4/6P1/8/1r6 w - - 0 1,0,Jan Rusinek
e88ac9e2,8/8/2k5/3n3B/4r3/8/6K1/B6n w - - 0 1,0,Борис Николаевич Сидоров
a4d76101,7K/4pk1P/8/2p1P1p1/2P3P1/2P5/3p1N2/2b5 w - - 0 1,0,Пилип Семенович Бондаренко
682935ee,8/8/1KP5/R5pk/3P4/2n5/2p5/8 w - - 0 1,0,Алексей Алексеевич Троицкий
779b4fe0,8/3R4/8/8/1kp5/1Pp5/2pP4/Kb6 w - - 0 1,0,Andrzej Babiarz
8b5ac408,1B6/8/Kp3P2/2pP4/7b/2k2P1r/8/8 w - - 0 1,0,Theodorus Cornelis Louis Kok
9234b052,8/5p1b/2K1P3/8/2n4k/8/1P6/8 w - - 0 1,0,Леопольд Адамович Митрофанов
2b77f5c6,1k1n1b2/p6Q/2P1p3/4p3/8/2R5/7K/4nq2 w - - 0 1,0,Emilian Dobrescu
f2ca204a,2R5/8/5k1r/b6p/8/8/5BP1/5b1K w - - 0 1,0,Альберт Федотович Иванов
2192d551,8/8/1n3n2/R7/2N5/3p4/3K3p/1B3b1k w - - 0 1,0,Сергей Николаевич Осинцев
10c88f47,r2B4/8/B7/4p2p/8/2K4k/8/8 w - - 0 1,0,Amatzia Avni
8244c879,2B5/8/8/p7/p3b2N/P6p/P2Pkp2/2K1B3 w - - 0 1,0,Віктор Афанасійович Яковенко
6ba37cdb,KBr5/8/kP6/3P4/8/8/6n1/8 w - - 0 1,0,Adolf Herrmann Rudolf Ferdinand Kraemer
9b8c9ed9,8/8/8/5K2/7p/8/5P1k/8 w - - 0 1,0,Samuel Isenegger
42eaf582,r4k2/3K4/6PP/8/8/r7/6R1/8 w - - 0 1,0,Szaja Kozłowski
1a5788b8,6r1/8/5k2/8/7R/2RP1K1p/5n1p/8 w - - 0 1,0,Лазарь Борисович Залкинд
6cb2afff,8/b7/8/3k1p2/3PR3/6pp/4P2P/7K w - - 0 1,0,Алексей Игоревич Попов
4fc9656c,8/1B6/3r4/4nq2/7K/8/2kNNn1Q/8 w - - 0 1,0,Pietro Rossi
2a63359d,8/8/5k2/8/2N1K3/8/5r1B/5r2 w - - 0 1,0,Henri Rinck
a9920763,K1n3B1/8/3k4/1P6/P7/8/8/3b4 w - - 0 1,0,Charles Michael Bent
1a6cc802,1K6/8/B1r1P3/3p4/8/6p1/6kb/7N w - - 0 1,0,Alexander Hildebrand
baaafa73,1r4rB/1R6/8/7P/b4kpP/p1b3p1/P1NpppB1/1KN5 w - - 0 1,0,Eugene Beauharnais Cook
bc93db98,6k1/8/3p4/5n2/6K1/4p3/5p2/3NR3 w - - 0 1,0,Hermanis Matisons
78eeb9c6,7k/4Kp1B/3N3r/4b3/8/1b3N2/8/8 w - - 0 1,0,Eligiusz Zimmer
a73cb706,8/3P4/5P1p/b7/8/k4KB1/8/3r4 w - - 0 1,0,Vittorio de Barbieri
7d3e19d8,8/1N6/4K3/8/7p/8/8/7k w - - 0 1,0,Владимир Викторович Кузьмичев
9a4cf0d8,7k/7P/8/8/2q5/8/2p3R1/K2B4 w - - 0 1,0,Ladislav Prokeš
f84b8b56,8/7k/6p1/7p/8/8/6P1/7K w - - 0 1,0,Тигран Борисович Горгиев
ea42bf94,6r1/4q3/4B2Q/3P4/8/n6p/5Pkp/2K4N w - - 0 1,0,Alexej Gasparjan
